Will she be drawing on the wall?;no, she won’t be  ;yes, she will ;no, she won’t;yes, she was be ;2;10;this is not the correct answer;;
Will they be painting tomorrow?;yes, they will be painting it ;no, they will be paint it ;no, the won’t be painting I t;yes, they will painting  it ;2;10;this is not the correct answer;;
Will he be working on the ceiling?;no, he won’t be working on it ;yes, he will working on it ;yes, he will be work on it ;no, he won’t working on I t;2;10;this is not the correct answer;;
Does your father read the newspaper?;yes, he does;yes, he read ;no, he don’t ;no, he readn’t ;2;10;this is not the correct answer;;
Did you fix that broken chair?;no , I didn’t fix it ;yes, you fix it ;no, I don’t fix it ;yes, I fix it ;2;10;this is not the correct answer;;
Did the baby break the porcelain?;yes, he did ;yes, he do ;no, the don’t ;no, he doesn’t ;2;10;this is not the correct answer;;
Did the dog bite the sofa?;no, it didn’t ;yes, it do ;no, it doesn’t;yes, it does;2;10;this is not the correct answer;;
Do your mother and sister read the magazine?;yes, they read it  ;yes, they reads it ;no, they doesn’t read it;no, they didn’t read it ;2;10;this is not the correct answer;;
Are they changing the light bulb?;yes, they are changing it  ;no, the aren’t changing it ;yes, the are changing it ;no, they’re aren’t changing it ;2;10;this is not the correct answer;;
were you dancing last weekend?;I was dancing ast weekend;I weren´t dancing last weekend;I dancing was last weekend;I was last weekend dancing;2;10;this is not the correct answer;;
will she call by cellphone?;she will call by celphone;she call will by cellphone;she by will call cellphone;she will call cellphone by;2;10;this is not the correct answer;;
did he build the house?;he built the house;he did build the house;he built did the house;he build did the house;2;10;this is not the correct answer;;
are they studying to present the exam?;they aren´t studying to present the exam;they are to present the exam studying;aren´t they studying present to the exam;to present the exam studying they are;2;10;this is not the correct answer;;
will we be parking the car ?;we will be parking the park;we won´t be the car parking;we not will be parking the car ;we parking the car will be;2;10;this is not the correct answer;;
were you making clothes?;we were making clothes;I am making clothes;we will be making clothes;I was making clothes;2;10;this is not the correct answer;;
was she writing a letter?;she was writing a letter;she were writing a letter;she is writing a letter;she will be writing a letter;2;10;this is not the correct answer;;
will my cousin be traveling?;he will be traveling;she will be traveling;it will be traveling ;they will be traveling;2;10;this is not the correct answer;;
is leonardo watching tv?;he is watching tv;she is watching tv;it is watching tv;I am watching tv;2;10;this is not the correct answer;;
are dilan and andres taking a shower?;they're taking a shower;they's taking a shower;they're a shower taking;they're taking shower a;2;10;this is not the correct answer;;
will the women be making up?;they'll be making up;they're will be making up;they'll making be up;they's will be making up;2;10;this is not the correct answer;;
does the parrot sing a song in the backyard?;it sings a song in the backyard;it sing a song in the back yard;it song a sing in the backyard;it sing a song the in backyard;2;10;this is not the correct answer;;
were there dogs running around the house?;there were dogs running around the house;there was dogs running around the house;there were dogs around the house running;there was around the house running dogs;2;10;this is not the correct answer;;
was tatiana drinking water last night?;she was drinking water last night;she was water drinking last night;she drinking was water last night;last night drinking water she was;2;10;this is not the correct answer;;
did fabiola buy a car to the family?;fabiola bought a car to the family;fabiola buys a car to the family;fabiola buyed a car to the family;fabiola buied a car to the family;2;10;this is not the correct answer;;
did marcela forget to clean the house?;marcela forgot to clean the house;marcela forget to clean the house;marcela forgets to clean the house;marcela forgots to clean the house;2;10;this is not the correct answer;;
does lina have to work in the disco?;lina has to work in the disco;lina have to work in the disco;lina does has to work in the disco;lina does have to work in the disco;2;10;this is not the correct answer;;
is dilan hitting andres?;he's dilan hittingandres;he're hitting andres;he'll is hitting andres;he'd hitting andres;2;10;this is not the correct answer;;
does my mom love all the family?;my mom loves all the family;my mom love all the family;all the family my mom loves;my mom loves the family all;2;10;this is not the correct answer;;
My cousin   ___________   inside the house.;Is ;Were;Have ;Are;3;10;this word isn´t appropiate;;
John   ___________ with the dog in the backyard;Plays ;Play;Playing;Playes;3;10;this word isn´t appropiate;;
Our grandfather ___________ the newspaper everyday ;Reads ;Read;Readed;Reading;3;10;this word isn´t appropiate;;
Peter will  ____________  tomorrow to the EE.UU;Travel ;Travels;Traveled;Traveling;3;10;this word isn´t appropiate;;
My mother ___________ her bedroom in  black and white;Painted ;Paintes;Painting;Paint;3;10;this word isn´t appropiate;;
I ____________ all the ice-cream that _____________ in the fridge;Ate  / Was;Eaten   /   were;Eats   /   Were;Eat  /   was;3;10;this word isn´t appropiate;;
She didn’t _____________ orange juice today ;Drink ;Drunks;Drank;Drinks;3;10;this word isn´t appropiate;;
Susan ___________ in the gym everyday ;Trains ;Trained;Train;Training;3;10;this word isn´t appropiate;;
Daniel will _____________  beer for the weekend;Bring ;Brouhgt;Brought;Brings;3;10;this word isn´t appropiate;;
My nephew _________ videogames all the day long;Plays ;Playies;Playing;Play;3;10;this word isn´t appropiate;;
My daughter never _____________ sleep early;Goes to ;Go to ;Went ;Going to ;3;10;this word isn´t appropiate;;
Erika often ___________ with her sister;Fights ;Fight;Fought;Fighted;3;10;this word isn´t appropiate;;
My wife  rarely _____________  with me ;Argues ;Arguing;Argue;Argued;3;10;this word isn´t appropiate;;
She ___________ their kids so much ;Loves ;Loving;Lovet;Love;3;10;this word isn´t appropiate;;
We want to _________  a snack while we ___________ the match ;Eat   /   Watch;Ate   /  Watched;Eats   /   Watches;Eat   /  Watched;3;10;this word isn´t appropiate;;
The attic _________ full of old and broken things;Is ;Were;Are;Will ;3;10;this word isn´t appropiate;;
My sister ____________ her lunch with her best friend;Shares ;Sharet;Sharret;Sharring;3;10;this word isn´t appropiate;;
Michael doesn’t _____________ the computer;Use;Uses;Used;Using;3;10;this word isn´t appropiate;;
This window ___________ so difficult to __________;Is   /  Clean;Were  /  clean;Are  /  Clean ;Is   /   Cleans;3;10;this word isn´t appropiate;;
Tomorrow in the morning I will  ___________ the pets ;Feed ;Feeded;Feeds;Fed;3;10;this word isn´t appropiate;;
Tonight she will ____________  the homework ;Do;Does;Did;Done;3;10;this word isn´t appropiate;;
Jim is _____________ the car;Fixing;Fixs;Fixed;Fixes;3;10;this word isn´t appropiate;;
On the weekend there will ____________ a party at home;Be ;Is;Are;Was ;3;10;this word isn´t appropiate;;
Next Week our aunt will _____________ several cakes;Cook ;Cooking;Cooks;Cooked;3;10;this word isn´t appropiate;;
On Saturday  me and my sister will _____________ the basement;Organize ;Organized;Organised;Organise;3;10;this word isn´t appropiate;;
Last week my uncle ____________ the roof;Repaired ;Repaires;Repairing;Repairs;3;10;this word isn´t appropiate;;
Mathew _________ a cup this morning;Broke ;Break;Breaked;Broked;3;10;this word isn´t appropiate;;
My parents will ____________ a new house next year ;Buy ;Buys;Bought;Buyed;3;10;this word isn´t appropiate;;
Mary  ____________ to our house last night;Arrived;Arriving;Arrives;Arrive;3;10;this word isn´t appropiate;;
The next door guy ________ my father’s motorcycle;Fixed;Fix;Fixing;Fixs;3;10;this word isn´t appropiate;;
My sister-in-law will ___________ us the next week;Visit;Visited;Visits;Visiting;3;10;this word isn´t appropiate;;
Me and my cousin will _________ the house on Wednesday ;Clean ;Cleant;Cleaned;cleans;3;10;this word isn´t appropiate;;
Lady ________ a Biology book in her room ;Reads;Readed;Read;Reading;3;10;this word isn´t appropiate;;
My mother’s hairdresser _______ to ________ repaired;Needs /  Be ;Needs   /  Is ;Need  /  Be;Need / Is;3;10;this word isn´t appropiate;;
